出售單位,發電設備,購買者,能源類型,供電種類,總移轉量(MWh),成交日期,成交移轉量(MWh),成交記錄原文
天能綠電股份有限公司,和潤電能股份有限公司(和潤電能-彰化汙染地1530、1531號320.76kwp地面型太陽光電案場),友達光電股份有限公司,太陽能,轉供,116.734,2026-04-01,36.808,於 2026-04-01 移轉 36.808 MWh
天能綠電股份有限公司,和潤電能股份有限公司(和潤電能-彰化汙染地1530、1531號320.76kwp地面型太陽光電案場),友達光電股份有限公司,太陽能,轉供,116.734,2026-05-20,45.888,於 2026-05-20 移轉 45.888 MWh
天能綠電股份有限公司,和潤電能股份有限公司(和潤電能-彰化汙染地762號213.84kwp地面型太陽光電案場),友達光電股份有限公司,太陽能,轉供,79.266,2026-03-04,23.698,於 2026-03-04 移轉 23.698 MWh
天能綠電股份有限公司,和潤電能股份有限公司(和潤電能-彰化汙染地762號213.84kwp地面型太陽光電案場),友達光電股份有限公司,太陽能,轉供,79.266,2026-04-01,24.561,於 2026-04-01 移轉 24.561 MWh
天能綠電股份有限公司,和潤電能股份有限公司(和潤電能-彰化汙染地762號213.84kwp地面型太陽光電案場),友達光電股份有限公司,太陽能,轉供,79.266,2026-05-20,31.007,於 2026-05-20 移轉 31.007 MWh
天能綠電股份有限公司,和潤電能股份有限公司(和潤電能-彰化汙染地75號273.24kwp地面型太陽光電案場),友達光電股份有限公司,太陽能,轉供,89,2026-03-04,26.353,於 2026-03-04 移轉 26.353 MWh
天能綠電股份有限公司,和潤電能股份有限公司(和潤電能-彰化汙染地75號273.24kwp地面型太陽光電案場),友達光電股份有限公司,太陽能,轉供,89,2026-04-01,27.25,於 2026-04-01 移轉 27.25 MWh
天能綠電股份有限公司,和潤電能股份有限公司(和潤電能-彰化汙染地75號273.24kwp地面型太陽光電案場),友達光電股份有限公司,太陽能,轉供,89,2026-05-20,35.397,於 2026-05-20 移轉 35.397 MWh
天能綠電股份有限公司,益日昇科技有限公司(益日昇-臺南市官田區建業路47號屋頂型太陽光電案場),三南奧特萊斯股份有限公司,太陽能,轉供,44.747,2026-03-11,12.242,於 2026-03-11 移轉 12.242 MWh
天能綠電股份有限公司,益日昇科技有限公司(益日昇-臺南市官田區建業路47號屋頂型太陽光電案場),三南奧特萊斯股份有限公司,太陽能,轉供,44.747,2026-04-01,13.446,於 2026-04-01 移轉 13.446 MWh
天能綠電股份有限公司,益日昇科技有限公司(益日昇-臺南市官田區建業路47號屋頂型太陽光電案場),三南奧特萊斯股份有限公司,太陽能,轉供,44.747,2026-05-20,19.059,於 2026-05-20 移轉 19.059 MWh
天能綠電股份有限公司,日晶旺科技有限公司(日晶旺-台南楠西區455.83kwp地面型太陽光電案場),台星科股份有限公司,太陽能,轉供,150.785,2026-03-04,44.578,於 2026-03-04 移轉 44.578 MWh
天能綠電股份有限公司,日晶旺科技有限公司(日晶旺-台南楠西區455.83kwp地面型太陽光電案場),台星科股份有限公司,太陽能,轉供,150.785,2026-04-01,46.517,於 2026-04-01 移轉 46.517 MWh
天能綠電股份有限公司,日晶旺科技有限公司(日晶旺-台南楠西區455.83kwp地面型太陽光電案場),台星科股份有限公司,太陽能,轉供,150.785,2026-05-20,59.69,於 2026-05-20 移轉 59.69 MWh
天能綠電股份有限公司,日晶旺科技有限公司(日晶旺-台南楠西區498.885kwp地面型太陽光電案場),台星科股份有限公司,太陽能,轉供,172.459,2026-03-04,51.857,於 2026-03-04 移轉 51.857 MWh
天能綠電股份有限公司,日晶旺科技有限公司(日晶旺-台南楠西區498.885kwp地面型太陽光電案場),台星科股份有限公司,太陽能,轉供,172.459,2026-04-01,53.437,於 2026-04-01 移轉 53.437 MWh
天能綠電股份有限公司,日晶旺科技有限公司(日晶旺-台南楠西區498.885kwp地面型太陽光電案場),台星科股份有限公司,太陽能,轉供,172.459,2026-05-20,67.165,於 2026-05-20 移轉 67.165 MWh
天能綠電股份有限公司,日晶旺科技有限公司(日晶旺-台南楠西區558.135kwp地面型太陽光電案場),台星科股份有限公司,太陽能,轉供,198.635,2026-03-04,60.14,於 2026-03-04 移轉 60.14 MWh
天能綠電股份有限公司,日晶旺科技有限公司(日晶旺-台南楠西區558.135kwp地面型太陽光電案場),台星科股份有限公司,太陽能,轉供,198.635,2026-04-01,61.362,於 2026-04-01 移轉 61.362 MWh
天能綠電股份有限公司,日晶旺科技有限公司(日晶旺-台南楠西區558.135kwp地面型太陽光電案場),台星科股份有限公司,太陽能,轉供,198.635,2026-05-20,77.133,於 2026-05-20 移轉 77.133 MWh
天能綠電股份有限公司,合晟綠能開發股份有限公司(合晟綠能-屏東麟洛地面型太陽光電案場),友達光電股份有限公司,太陽能,轉供,96.217,2026-03-04,27.694,於 2026-03-04 移轉 27.694 MWh
天能綠電股份有限公司,合晟綠能開發股份有限公司(合晟綠能-屏東麟洛地面型太陽光電案場),友達光電股份有限公司,太陽能,轉供,96.217,2026-04-01,29.734,於 2026-04-01 移轉 29.734 MWh
天能綠電股份有限公司,合晟綠能開發股份有限公司(合晟綠能-屏東麟洛地面型太陽光電案場),友達光電股份有限公司,太陽能,轉供,96.217,2026-05-20,38.789,於 2026-05-20 移轉 38.789 MWh
天能綠電股份有限公司,麗晟綠能開發股份有限公司(麗晟綠能-屏東長治農科屋面型太陽光電案場),友達光電股份有限公司,太陽能,轉供,137.659,2026-03-04,40.709,於 2026-03-04 移轉 40.709 MWh
天能綠電股份有限公司,麗晟綠能開發股份有限公司(麗晟綠能-屏東長治農科屋面型太陽光電案場),友達光電股份有限公司,太陽能,轉供,137.659,2026-04-01,41.878,於 2026-04-01 移轉 41.878 MWh
天能綠電股份有限公司,麗晟綠能開發股份有限公司(麗晟綠能-屏東長治農科屋面型太陽光電案場),友達光電股份有限公司,太陽能,轉供,137.659,2026-05-20,55.072,於 2026-05-20 移轉 55.072 MWh
天能綠電股份有限公司,健晟綠能開發股份有限公司(健晟綠能-屏東和生市場屋頂屋頂型太陽光電案場),友達光電股份有限公司,太陽能,轉供,156.548,2026-03-04,46.143,於 2026-03-04 移轉 46.143 MWh
天能綠電股份有限公司,健晟綠能開發股份有限公司(健晟綠能-屏東和生市場屋頂屋頂型太陽光電案場),友達光電股份有限公司,太陽能,轉供,156.548,2026-04-01,47.906,於 2026-04-01 移轉 47.906 MWh
天能綠電股份有限公司,健晟綠能開發股份有限公司(健晟綠能-屏東和生市場屋頂屋頂型太陽光電案場),友達光電股份有限公司,太陽能,轉供,156.548,2026-05-20,62.499,於 2026-05-20 移轉 62.499 MWh
天能綠電股份有限公司,鼎日能源科技股份有限公司(鼎日能源-大聖交通屋頂型太陽光電案場),金像電子股份有限公司,太陽能,轉供,264.729,2026-03-04,71.891,於 2026-03-04 移轉 71.891 MWh
天能綠電股份有限公司,鼎日能源科技股份有限公司(鼎日能源-大聖交通屋頂型太陽光電案場),金像電子股份有限公司,太陽能,轉供,264.729,2026-04-01,80.422,於 2026-04-01 移轉 80.422 MWh
天能綠電股份有限公司,鼎日能源科技股份有限公司(鼎日能源-大聖交通屋頂型太陽光電案場),金像電子股份有限公司,太陽能,轉供,264.729,2026-05-20,112.416,於 2026-05-20 移轉 112.416 MWh
天能綠電股份有限公司,瑞穗二番有限公司(叡朋瑞穗二番-柳營恆耀一、二期屋頂型太陽光電案場),金像電子股份有限公司,太陽能,轉供,285.634,2026-03-04,86.477,於 2026-03-04 移轉 86.477 MWh
天能綠電股份有限公司,瑞穗二番有限公司(叡朋瑞穗二番-柳營恆耀一、二期屋頂型太陽光電案場),金像電子股份有限公司,太陽能,轉供,285.634,2026-04-01,80.468,於 2026-04-01 移轉 80.468 MWh
天能綠電股份有限公司,瑞穗二番有限公司(叡朋瑞穗二番-柳營恆耀一、二期屋頂型太陽光電案場),金像電子股份有限公司,太陽能,轉供,285.634,2026-05-20,118.689,於 2026-05-20 移轉 118.689 MWh
天能綠電股份有限公司,叡朋科技股份有限公司(叡朋科技-東山下寮禽舍屋頂型太陽光電案場(李宏甫)),金像電子股份有限公司,太陽能,轉供,104.069,2026-03-04,26.302,於 2026-03-04 移轉 26.302 MWh
天能綠電股份有限公司,叡朋科技股份有限公司(叡朋科技-東山下寮禽舍屋頂型太陽光電案場(李宏甫)),金像電子股份有限公司,太陽能,轉供,104.069,2026-04-01,29.803,於 2026-04-01 移轉 29.803 MWh
天能綠電股份有限公司,叡朋科技股份有限公司(叡朋科技-東山下寮禽舍屋頂型太陽光電案場(李宏甫)),金像電子股份有限公司,太陽能,轉供,104.069,2026-05-20,47.964,於 2026-05-20 移轉 47.964 MWh
天能綠電股份有限公司,叡朋科技股份有限公司(叡朋科技-下營裕農街禽舍屋頂型太陽光電案場(謝志宏)),金像電子股份有限公司,太陽能,轉供,109.981,2026-03-04,31.461,於 2026-03-04 移轉 31.461 MWh
天能綠電股份有限公司,叡朋科技股份有限公司(叡朋科技-下營裕農街禽舍屋頂型太陽光電案場(謝志宏)),金像電子股份有限公司,太陽能,轉供,109.981,2026-04-01,29.614,於 2026-04-01 移轉 29.614 MWh
天能綠電股份有限公司,叡朋科技股份有限公司(叡朋科技-下營裕農街禽舍屋頂型太陽光電案場(謝志宏)),金像電子股份有限公司,太陽能,轉供,109.981,2026-05-20,48.906,於 2026-05-20 移轉 48.906 MWh
天能綠電股份有限公司,叡朋科技股份有限公司(叡朋科技-官田中協雞舍屋頂型太陽光電案場(林劉秀枝)),金像電子股份有限公司,太陽能,轉供,127.427,2026-03-04,36.494,於 2026-03-04 移轉 36.494 MWh
天能綠電股份有限公司,叡朋科技股份有限公司(叡朋科技-官田中協雞舍屋頂型太陽光電案場(林劉秀枝)),金像電子股份有限公司,太陽能,轉供,127.427,2026-04-01,38.988,於 2026-04-01 移轉 38.988 MWh
天能綠電股份有限公司,叡朋科技股份有限公司(叡朋科技-官田中協雞舍屋頂型太陽光電案場(林劉秀枝)),金像電子股份有限公司,太陽能,轉供,127.427,2026-05-20,51.945,於 2026-05-20 移轉 51.945 MWh
天能綠電股份有限公司,叡朋科技股份有限公司(叡朋科技-路竹民權豬舍一、二期屋頂型太陽光電案場(康武鎮)),金像電子股份有限公司,太陽能,轉供,192.696,2026-03-04,57.672,於 2026-03-04 移轉 57.672 MWh
天能綠電股份有限公司,叡朋科技股份有限公司(叡朋科技-路竹民權豬舍一、二期屋頂型太陽光電案場(康武鎮)),金像電子股份有限公司,太陽能,轉供,192.696,2026-04-01,58.413,於 2026-04-01 移轉 58.413 MWh
天能綠電股份有限公司,叡朋科技股份有限公司(叡朋科技-路竹民權豬舍一、二期屋頂型太陽光電案場(康武鎮)),金像電子股份有限公司,太陽能,轉供,192.696,2026-05-20,76.611,於 2026-05-20 移轉 76.611 MWh
天能綠電股份有限公司,叡朋科技股份有限公司(叡朋科技-路竹廣泰金屬屋頂型太陽光電案場),金像電子股份有限公司,太陽能,轉供,85.428,2026-03-04,25.301,於 2026-03-04 移轉 25.301 MWh
天能綠電股份有限公司,叡朋科技股份有限公司(叡朋科技-路竹廣泰金屬屋頂型太陽光電案場),金像電子股份有限公司,太陽能,轉供,85.428,2026-04-01,23.845,於 2026-04-01 移轉 23.845 MWh
天能綠電股份有限公司,叡朋科技股份有限公司(叡朋科技-路竹廣泰金屬屋頂型太陽光電案場),金像電子股份有限公司,太陽能,轉供,85.428,2026-05-20,36.282,於 2026-05-20 移轉 36.282 MWh
天能綠電股份有限公司,叡朋科技股份有限公司(叡朋科技-路竹環球路豬舍二期屋頂型太陽光電案場(蔡慶忠)),金像電子股份有限公司,太陽能,轉供,133.048,2026-03-04,42.401,於 2026-03-04 移轉 42.401 MWh
天能綠電股份有限公司,叡朋科技股份有限公司(叡朋科技-路竹環球路豬舍二期屋頂型太陽光電案場(蔡慶忠)),金像電子股份有限公司,太陽能,轉供,133.048,2026-04-01,38.502,於 2026-04-01 移轉 38.502 MWh
天能綠電股份有限公司,叡朋科技股份有限公司(叡朋科技-路竹環球路豬舍二期屋頂型太陽光電案場(蔡慶忠)),金像電子股份有限公司,太陽能,轉供,133.048,2026-05-20,52.145,於 2026-05-20 移轉 52.145 MWh
天能綠電股份有限公司,圓恆科技股份有限公司(圓恆科技-嘉義大埔美一期、二期屋頂型光電案場),日月光半導體製造股份有限公司,太陽能,轉供,168.918,2026-04-22,96.43,於 2026-04-22 移轉 96.43 MWh
天能綠電股份有限公司,圓恆科技股份有限公司(圓恆科技-嘉義大埔美一期、二期屋頂型光電案場),日月光半導體製造股份有限公司,太陽能,轉供,168.918,2026-05-20,72.488,於 2026-05-20 移轉 72.488 MWh
天能綠電股份有限公司,如晅綠能開發有限公司(如晅綠能-屏東里港屋頂型太陽光電案場),友達光電股份有限公司,太陽能,轉供,105.436,2026-03-04,30.754,於 2026-03-04 移轉 30.754 MWh
天能綠電股份有限公司,如晅綠能開發有限公司(如晅綠能-屏東里港屋頂型太陽光電案場),友達光電股份有限公司,太陽能,轉供,105.436,2026-04-01,32.343,於 2026-04-01 移轉 32.343 MWh
天能綠電股份有限公司,如晅綠能開發有限公司(如晅綠能-屏東里港屋頂型太陽光電案場),友達光電股份有限公司,太陽能,轉供,105.436,2026-05-20,42.339,於 2026-05-20 移轉 42.339 MWh
天能綠電股份有限公司,雲正投資股份有限公司(雲正投資-雲林土庫大荖魚塭太陽光電案場),台灣福雷電子股份有限公司,太陽能,轉供,67.87,2026-03-04,67.87,於 2026-03-04 移轉 67.87 MWh
天能綠電股份有限公司,綠十字實業社即負責人王俊智(綠十字-雲林水林鄉地面型太陽光電案場),嘉發實業工廠股份有限公司,太陽能,轉供,124.81,2026-03-04,35.619,於 2026-03-04 移轉 35.619 MWh
天能綠電股份有限公司,綠十字實業社即負責人王俊智(綠十字-雲林水林鄉地面型太陽光電案場),嘉發實業工廠股份有限公司,太陽能,轉供,124.81,2026-04-01,36.89,於 2026-04-01 移轉 36.89 MWh
天能綠電股份有限公司,綠十字實業社即負責人王俊智(綠十字-雲林水林鄉地面型太陽光電案場),嘉發實業工廠股份有限公司,太陽能,轉供,124.81,2026-05-20,52.301,於 2026-05-20 移轉 52.301 MWh
天能綠電股份有限公司,歐得能源工程有限公司(歐得能源工程-東澄一期屋頂型太陽光電案場),友達光電股份有限公司,太陽能,轉供,91.248,2026-03-04,26.345,於 2026-03-04 移轉 26.345 MWh
天能綠電股份有限公司,歐得能源工程有限公司(歐得能源工程-東澄一期屋頂型太陽光電案場),友達光電股份有限公司,太陽能,轉供,91.248,2026-04-01,28.513,於 2026-04-01 移轉 28.513 MWh
天能綠電股份有限公司,歐得能源工程有限公司(歐得能源工程-東澄一期屋頂型太陽光電案場),友達光電股份有限公司,太陽能,轉供,91.248,2026-05-20,36.39,於 2026-05-20 移轉 36.39 MWh
天能綠電股份有限公司,晶泰能源科技有限公司(晶泰-彰化富立金實業太陽光電案場),欣銓科技股份有限公司,太陽能,轉供,35.29,2026-04-01,35.29,於 2026-04-01 移轉 35.29 MWh
天能綠電股份有限公司,晶泰能源科技有限公司(晶泰錿恩有限公司太陽光電案場),欣銓科技股份有限公司,太陽能,轉供,5.381,2026-04-01,5.381,於 2026-04-01 移轉 5.381 MWh
天能綠電股份有限公司,晶泰能源科技有限公司(晶泰-彰化佶棉纖維太陽光電案場),欣銓科技股份有限公司,太陽能,轉供,25.287,2026-04-01,25.287,於 2026-04-01 移轉 25.287 MWh
天能綠電股份有限公司,晶泰能源科技有限公司(晶泰-彰化社頭世合美太陽光電案場),欣銓科技股份有限公司,太陽能,轉供,7.944,2026-04-01,7.944,於 2026-04-01 移轉 7.944 MWh
天能綠電股份有限公司,晶泰能源科技有限公司(晶泰-彰化秀水秀中街太陽光電案場),欣銓科技股份有限公司,太陽能,轉供,3.832,2026-04-01,3.832,於 2026-04-01 移轉 3.832 MWh
天能綠電股份有限公司,晶泰能源科技有限公司(晶泰-太子路7號太陽光電案場),欣銓科技股份有限公司,太陽能,轉供,1.794,2026-03-11,1.794,於 2026-03-11 移轉 1.794 MWh
天能綠電股份有限公司,元豐綠能股份有限公司(得貹大村1期太陽光電案場),欣銓科技股份有限公司,太陽能,轉供,155.767,2026-04-01,48.138,於 2026-04-01 移轉 48.138 MWh
天能綠電股份有限公司,元豐綠能股份有限公司(得貹大村1期太陽光電案場),欣銓科技股份有限公司,太陽能,轉供,155.767,2026-05-20,107.629,於 2026-05-20 移轉 107.629 MWh
天能綠電股份有限公司,元豐綠能股份有限公司(得貹大村2期太陽光電案場),欣銓科技股份有限公司,太陽能,轉供,64.881,2026-04-01,19.927,於 2026-04-01 移轉 19.927 MWh
天能綠電股份有限公司,元豐綠能股份有限公司(得貹大村2期太陽光電案場),欣銓科技股份有限公司,太陽能,轉供,64.881,2026-05-20,44.954,於 2026-05-20 移轉 44.954 MWh
天能綠電股份有限公司,鴻穎貿易有限公司(鴻晶-高雄市岡山區光潭路16號),台灣富士電子材料股份有限公司,太陽能,轉供,93.149,2026-04-01,46.055,於 2026-04-01 移轉 46.055 MWh
天能綠電股份有限公司,鴻穎貿易有限公司(鴻晶-高雄市岡山區光潭路16號),台灣富士電子材料股份有限公司,太陽能,轉供,93.149,2026-04-15,47.094,於 2026-04-15 移轉 47.094 MWh
天能綠電股份有限公司,鉑東科技有限公司(鉑東-高雄市楠梓區藍田路288號),全智科技股份有限公司,太陽能,轉供,43.026,2026-04-22,43.026,於 2026-04-22 移轉 43.026 MWh
天能綠電股份有限公司,鉑東科技有限公司(鉑東-屏東縣屏東市仁愛路188號(一二期)),全智科技股份有限公司,太陽能,轉供,68.545,2026-04-22,68.545,於 2026-04-22 移轉 68.545 MWh
天能綠電股份有限公司,京杰能源股份有限公司(京杰-大溪康莊養護中心太陽光電案場),金像電子股份有限公司,太陽能,轉供,10.024,2026-04-22,10.024,於 2026-04-22 移轉 10.024 MWh
天能綠電股份有限公司,鼎勝能源科技有限公司(鼎勝-可大興217.35kwp屋頂型太陽光電案場),英業達股份有限公司,太陽能,轉供,67.972,2026-03-04,19.457,於 2026-03-04 移轉 19.457 MWh
天能綠電股份有限公司,鼎勝能源科技有限公司(鼎勝-可大興217.35kwp屋頂型太陽光電案場),英業達股份有限公司,太陽能,轉供,67.972,2026-04-01,20.386,於 2026-04-01 移轉 20.386 MWh
天能綠電股份有限公司,鼎勝能源科技有限公司(鼎勝-可大興217.35kwp屋頂型太陽光電案場),英業達股份有限公司,太陽能,轉供,67.972,2026-05-20,28.129,於 2026-05-20 移轉 28.129 MWh
天能綠電股份有限公司,詮鎔建設有限公司(詮鎔建設-嘉義大林鵝舍屋頂型光電案場),金像電子股份有限公司,太陽能,轉供,95.217,2026-03-04,28.322,於 2026-03-04 移轉 28.322 MWh
天能綠電股份有限公司,詮鎔建設有限公司(詮鎔建設-嘉義大林鵝舍屋頂型光電案場),金像電子股份有限公司,太陽能,轉供,95.217,2026-04-01,29.399,於 2026-04-01 移轉 29.399 MWh
天能綠電股份有限公司,詮鎔建設有限公司(詮鎔建設-嘉義大林鵝舍屋頂型光電案場),金像電子股份有限公司,太陽能,轉供,95.217,2026-05-20,37.496,於 2026-05-20 移轉 37.496 MWh
天能綠電股份有限公司,莊春榮(彰化和美鎮大霞段1787地號地面型光電案場),欣銓科技股份有限公司,太陽能,轉供,14.42,2026-04-01,14.42,於 2026-04-01 移轉 14.42 MWh
天能綠電股份有限公司,玉成綠能企業社(玉成-彰化和美鎮大霞段2325地號地面型光電案場),欣銓科技股份有限公司,太陽能,轉供,53.302,2026-04-01,53.302,於 2026-04-01 移轉 53.302 MWh
天能綠電股份有限公司,玉成綠能股份有限公司(玉成-彰化和美鎮大霞段1702地號地面型光電案場),欣銓科技股份有限公司,太陽能,轉供,53.584,2026-04-01,53.584,於 2026-04-01 移轉 53.584 MWh
天能綠電股份有限公司,綠順科技股份有限公司(綠順-高雄市楠梓區德民路1010號(國昌一期)),京元電子股份有限公司銅鑼分公司,太陽能,轉供,101.013,2026-04-22,101.013,於 2026-04-22 移轉 101.013 MWh
天能綠電股份有限公司,綠順科技股份有限公司(綠順-高雄市楠梓區德民路1010號（國昌二期）),京元電子股份有限公司銅鑼分公司,太陽能,轉供,51.136,2026-04-22,51.136,於 2026-04-22 移轉 51.136 MWh
天能綠電股份有限公司,綠順科技股份有限公司(綠順-臺南市永康區王行段38地號(地+水)),京元電子股份有限公司銅鑼分公司,太陽能,轉供,167.69,2026-04-22,167.69,於 2026-04-22 移轉 167.69 MWh
天能綠電股份有限公司,綠順科技股份有限公司(綠順-雲林縣土庫鎮竹寮段),京元電子股份有限公司銅鑼分公司,太陽能,轉供,240.025,2026-04-22,240.025,於 2026-04-22 移轉 240.025 MWh
天能綠電股份有限公司,綠青能源股份有限公司(綠順-高雄市仁武區灣北段888地號（仁特二期）),京元電子股份有限公司銅鑼分公司,太陽能,轉供,48.928,2026-04-22,48.928,於 2026-04-22 移轉 48.928 MWh
天能綠電股份有限公司,綠青能源股份有限公司(綠順-彰化縣大城鄉中央路86號),京元電子股份有限公司銅鑼分公司,太陽能,轉供,11.605,2026-04-22,11.605,於 2026-04-22 移轉 11.605 MWh
天能綠電股份有限公司,綠青能源股份有限公司(綠順-彰化縣大城鄉通海路296號),京元電子股份有限公司銅鑼分公司,太陽能,轉供,17.987,2026-04-22,17.987,於 2026-04-22 移轉 17.987 MWh
天能綠電股份有限公司,綠青能源股份有限公司(綠順-彰化縣大城鄉新光段1520地號),京元電子股份有限公司銅鑼分公司,太陽能,轉供,14.39,2026-04-22,14.39,於 2026-04-22 移轉 14.39 MWh
天能綠電股份有限公司,綠青能源股份有限公司(綠順-彰化縣大城鄉楓港段745地號),京元電子股份有限公司銅鑼分公司,太陽能,轉供,9.813,2026-04-22,9.813,於 2026-04-22 移轉 9.813 MWh
天能綠電股份有限公司,綠青能源股份有限公司(綠順-彰化縣大城鄉楓港段61-1地號),京元電子股份有限公司銅鑼分公司,太陽能,轉供,19.115,2026-04-22,19.115,於 2026-04-22 移轉 19.115 MWh
天能綠電股份有限公司,綠青能源股份有限公司(綠順-彰化縣大城鄉楓港段490地號),京元電子股份有限公司銅鑼分公司,太陽能,轉供,23.143,2026-04-22,23.143,於 2026-04-22 移轉 23.143 MWh
天能綠電股份有限公司,晶泰能源科技有限公司(晶泰- 臺南宏昕太陽光電案場),欣銓科技股份有限公司,太陽能,轉供,25.074,2026-03-11,25.074,於 2026-03-11 移轉 25.074 MWh
天能綠電股份有限公司,龐誼綠能科技股份有限公司(龐誼綠能-高雄旗山陳評地面型太陽光電案場),金像電子股份有限公司,太陽能,轉供,118.189,2026-03-04,36.764,於 2026-03-04 移轉 36.764 MWh
天能綠電股份有限公司,龐誼綠能科技股份有限公司(龐誼綠能-高雄旗山陳評地面型太陽光電案場),金像電子股份有限公司,太陽能,轉供,118.189,2026-04-01,36.983,於 2026-04-01 移轉 36.983 MWh
天能綠電股份有限公司,龐誼綠能科技股份有限公司(龐誼綠能-高雄旗山陳評地面型太陽光電案場),金像電子股份有限公司,太陽能,轉供,118.189,2026-05-20,44.442,於 2026-05-20 移轉 44.442 MWh
天能綠電股份有限公司,龐誼綠能科技股份有限公司(龐誼綠能-彰化埔鹽宏河一期屋頂型太陽光電案場),金像電子股份有限公司,太陽能,轉供,106.563,2026-03-04,30.466,於 2026-03-04 移轉 30.466 MWh
天能綠電股份有限公司,龐誼綠能科技股份有限公司(龐誼綠能-彰化埔鹽宏河一期屋頂型太陽光電案場),金像電子股份有限公司,太陽能,轉供,106.563,2026-04-01,32.668,於 2026-04-01 移轉 32.668 MWh
天能綠電股份有限公司,龐誼綠能科技股份有限公司(龐誼綠能-彰化埔鹽宏河一期屋頂型太陽光電案場),金像電子股份有限公司,太陽能,轉供,106.563,2026-05-20,43.429,於 2026-05-20 移轉 43.429 MWh
天能綠電股份有限公司,"立發綠能股份有限公司(立發-雲林惠來厝2,3,4地面型太陽光電案場)",台灣積體電路製造股份有限公司,太陽能,轉供,152.312,2026-05-13,152.312,於 2026-05-13 移轉 152.312 MWh
天能綠電股份有限公司,"立發綠能股份有限公司(立發-雲林惠來厝5,6地面型太陽光電案場)",台灣積體電路製造股份有限公司,太陽能,轉供,77.556,2026-05-13,77.556,於 2026-05-13 移轉 77.556 MWh
天能綠電股份有限公司,立發綠能股份有限公司(立發-雲林虎尾D區屋頂型太陽光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,33.294,2026-05-13,33.294,於 2026-05-13 移轉 33.294 MWh
天能綠電股份有限公司,立發綠能股份有限公司(立發-雲林惠來厝1地面型太陽光電案場),台灣積體電路製造股份有限公司,太陽能,轉供,50.042,2026-05-13,50.042,於 2026-05-13 移轉 50.042 MWh
天能綠電股份有限公司,昱泰能源股份有限公司(昱泰能源-臺中市政府水利局福田水資中心太陽能電廠1期(屋頂型)),友達光電股份有限公司,太陽能,轉供,179.951,2026-03-04,55.753,於 2026-03-04 移轉 55.753 MWh
天能綠電股份有限公司,昱泰能源股份有限公司(昱泰能源-臺中市政府水利局福田水資中心太陽能電廠1期(屋頂型)),友達光電股份有限公司,太陽能,轉供,179.951,2026-04-01,56.809,於 2026-04-01 移轉 56.809 MWh
天能綠電股份有限公司,昱泰能源股份有限公司(昱泰能源-臺中市政府水利局福田水資中心太陽能電廠1期(屋頂型)),友達光電股份有限公司,太陽能,轉供,179.951,2026-05-20,67.389,於 2026-05-20 移轉 67.389 MWh
天能綠電股份有限公司,昱泰能源股份有限公司(昱泰能源-臺中市政府水利局福田水資中心太陽能電廠2期(屋頂型)),友達光電股份有限公司,太陽能,轉供,178.959,2026-03-04,55.465,於 2026-03-04 移轉 55.465 MWh
天能綠電股份有限公司,昱泰能源股份有限公司(昱泰能源-臺中市政府水利局福田水資中心太陽能電廠2期(屋頂型)),友達光電股份有限公司,太陽能,轉供,178.959,2026-04-01,56.387,於 2026-04-01 移轉 56.387 MWh
天能綠電股份有限公司,昱泰能源股份有限公司(昱泰能源-臺中市政府水利局福田水資中心太陽能電廠2期(屋頂型)),友達光電股份有限公司,太陽能,轉供,178.959,2026-05-20,67.107,於 2026-05-20 移轉 67.107 MWh
天能綠電股份有限公司,昱泰能源股份有限公司(昱泰能源-臺中市政府水利局石岡壩水資中心太陽能電廠(屋頂型)),友達光電股份有限公司,太陽能,轉供,88.084,2026-03-04,27.449,於 2026-03-04 移轉 27.449 MWh
天能綠電股份有限公司,昱泰能源股份有限公司(昱泰能源-臺中市政府水利局石岡壩水資中心太陽能電廠(屋頂型)),友達光電股份有限公司,太陽能,轉供,88.084,2026-04-01,27.715,於 2026-04-01 移轉 27.715 MWh
天能綠電股份有限公司,昱泰能源股份有限公司(昱泰能源-臺中市政府水利局石岡壩水資中心太陽能電廠(屋頂型)),友達光電股份有限公司,太陽能,轉供,88.084,2026-05-20,32.92,於 2026-05-20 移轉 32.92 MWh
天能綠電股份有限公司,永盈綠能有限公司(永盈-台南善化區太陽光電案廠),欣銓科技股份有限公司,太陽能,轉供,14.539,2026-04-01,14.539,於 2026-04-01 移轉 14.539 MWh
天能綠電股份有限公司,景山興業股份有限公司(景山興業-台中大肚-王田(472.89kw)),欣銓科技股份有限公司,太陽能,轉供,46.244,2026-04-01,46.244,於 2026-04-01 移轉 46.244 MWh
天能綠電股份有限公司,景山興業股份有限公司(景山興業-台中大肚-社腳(499.95kw)),欣銓科技股份有限公司,太陽能,轉供,50.685,2026-04-01,50.685,於 2026-04-01 移轉 50.685 MWh
天能綠電股份有限公司,嘉元光能源科技有限公司(嘉元光-屏東市工業三路屋頂型太陽光電案場),矽格股份有限公司,太陽能,轉供,91.224,2026-03-04,27.447,於 2026-03-04 移轉 27.447 MWh
天能綠電股份有限公司,嘉元光能源科技有限公司(嘉元光-屏東市工業三路屋頂型太陽光電案場),矽格股份有限公司,太陽能,轉供,91.224,2026-04-01,28.138,於 2026-04-01 移轉 28.138 MWh
